user_A,user_B,taste_similarity,label
955,1869,0.45967981219291687,1
1058,1478,0.2952355444431305,1
1101,929,0.0,0
1978,2077,0.39988061785697937,1
1439,573,0.0,0
253,1263,0.22883783280849457,1
188,738,0.20667292177677155,1
133,399,0.3587380647659302,1
963,1023,0.19972331821918488,1
966,1058,0.3370682895183563,1
1104,1263,0.15096883475780487,1
613,390,0.0,0
513,1483,0.018035292625427246,0
333,390,0.4470013380050659,1
327,636,0.2643890678882599,1
43,1469,0.3349337577819824,1
1966,1577,0.0,0
405,851,0.29219886660575867,1
1474,24,0.0,0
423,1671,0.0,0
1458,1868,0.0,0
369,1731,0.0,0
130,236,0.2539496123790741,1
173,1817,0.0,0
2100,176,0.0,0
316,1484,0.17466486990451813,1
107,1808,0.0,0
179,419,0.17069445550441742,1
912,2042,0.1461791843175888,1
890,1605,0.0,0
840,1761,0.0,0
1165,1343,0.18371188640594482,1
231,318,0.30288586020469666,1
1102,1910,0.2841895520687103,1
120,327,0.26840221881866455,1
830,1687,0.41030651330947876,1
364,1387,0.01982024312019348,0
1493,1296,0.01396418921649456,0
240,1528,0.32163941860198975,1
1893,732,0.0,0
162,830,0.21332736313343048,1
1777,1236,0.0,0
442,1456,0.20431289076805115,1
538,2011,0.0,0
497,706,0.014482486061751842,0
603,1164,0.0,0
1056,2054,0.4712478518486023,1
5,341,0.0,0
1588,1741,0.0,0
2085,1383,0.0,0
821,1052,0.15852591395378113,1
307,493,0.0,0
1356,1742,0.3637405335903168,1
132,1145,0.3870007395744324,1
232,1109,0.4037919044494629,1
1107,577,0.0,0
335,2018,0.22629326581954956,1
498,563,0.0,0
425,1451,0.45898979902267456,1
1087,608,0.0,0
1620,1286,0.0,0
571,621,0.2342773824930191,1
46,2037,0.3716476857662201,1
1439,1626,0.13421565294265747,1
1375,996,0.0,0
204,1975,0.0,0
1234,840,0.0,0
405,417,0.38142362236976624,1
302,1304,0.2573738992214203,1
690,1033,0.431492418050766,1
1065,664,0.0,0
275,1498,0.14707066118717194,1
231,2021,0.5034710764884949,1
1516,192,0.0,0
831,2025,0.11192739754915237,1
1502,1556,0.019332805648446083,0
2055,752,0.0,0
707,1921,0.0,0
797,1423,0.25629687309265137,1
520,534,0.14832721650600433,1
1179,234,0.0,0
667,1069,0.3361288011074066,1
2006,433,0.0,0
423,1456,0.19661958515644073,1
1654,1905,0.1180444061756134,1
851,840,0.0,0
525,1411,0.0,0
11,816,0.3457706570625305,1
490,906,0.15608778595924377,1
179,1503,0.17337414622306824,1
1719,787,0.0,0
694,1929,0.12649455666542053,1
295,441,0.0,0
1437,1973,0.20096541941165924,1
312,1199,0.0,0
1418,1757,0.17597612738609314,1
749,851,0.4079601466655731,1
1023,1813,0.44863107800483704,1
924,1205,0.0,0
1307,1755,0.0,0
938,1171,0.13390177488327026,1
876,1253,0.0,0
256,1132,0.43218812346458435,1
650,1781,0.0,0
1145,658,0.0,0
1630,1710,0.016617845743894577,0
1145,1780,0.5337684154510498,1
927,1775,0.01623738743364811,0
547,1646,0.0,0
1919,552,0.0,0
405,1869,0.24524469673633575,1
502,1726,0.4367867708206177,1
641,570,0.0,0
271,1263,0.3088255524635315,1
720,1221,0.0,0
1053,1253,0.432015061378479,1
1898,1804,0.0,0
499,1798,0.26363301277160645,1
850,1541,0.1442755162715912,1
1560,1753,0.43426012992858887,1
125,1656,0.171316459774971,1
46,1742,0.33855244517326355,1
1197,716,0.0,0
593,1346,0.14140743017196655,1
1033,2020,0.11336850374937057,1
1160,942,0.0,0
685,1247,0.11411406844854355,1
637,274,0.019033828750252724,0
211,1851,0.0053652022033929825,0
1959,2018,0.30738624930381775,1
162,1146,0.24876384437084198,1
195,1042,0.0,0
380,713,0.5087431073188782,1
621,2090,0.0,0
1087,1554,0.19490672647953033,1
271,884,0.4500260055065155,1
538,1247,0.48323968052864075,1
1577,2045,0.0,0
444,370,0.0,0
762,1089,0.2038538008928299,1
545,909,0.3559456467628479,1
1404,1405,0.3245846629142761,1
616,122,0.0,0
145,2020,0.16198529303073883,1
344,474,0.0,0
737,1144,0.0,0
1270,64,0.0,0
2011,816,0.0,0
136,421,0.5617690682411194,1
1238,1890,0.01986357942223549,0
592,909,0.17188182473182678,1
1164,177,0.0,0
671,1594,0.0,0
415,1247,0.5673205256462097,1
1113,1038,0.0,0
1299,1490,0.015664294362068176,0
761,1900,0.25174272060394287,1
514,1503,0.11104661971330643,1
446,1642,0.17737971246242523,1
777,954,0.2066451460123062,1
261,1479,0.210257425904274,1
1563,1362,0.0,0
1198,1453,0.40665802359580994,1
302,1132,0.3047694265842438,1
1078,302,0.0,0
1053,1503,0.17346422374248505,1
1499,174,0.0,0
863,1705,0.22040343284606934,1
180,353,0.0,0
48,1568,0.1722564697265625,1
1348,1441,0.016195200383663177,0
1690,1777,0.018001152202486992,0
1419,935,0.0,0
295,377,0.2579951882362366,1
275,1157,0.0,0
1184,547,0.0,0
1283,1466,0.49990367889404297,1
1296,2060,0.22536318004131317,1
1186,1605,0.36347630620002747,1
310,1600,0.27178099751472473,1
791,908,0.0,0
835,1671,0.13611102104187012,1
253,1069,0.33034610748291016,1
507,234,0.0,0
882,1687,0.3490292727947235,1
1794,778,0.0,0
1892,520,0.0,0
875,462,0.0,0
164,1966,0.14171259105205536,1
2046,439,0.0,0
1192,145,0.0,0
2001,915,0.018453756347298622,0
1334,1006,0.0,0
534,1637,0.0190182663500309,0
109,912,0.3279784023761749,1
420,660,0.11075639724731445,1
2007,1106,0.019543590024113655,0
43,1491,0.2281826138496399,1
1432,2024,0.12767259776592255,1
1885,210,0.0,0
1552,746,0.0,0
18,475,0.10523917526006699,1
1214,1781,0.0,0
732,1184,0.3551032841205597,1
1478,1828,0.28622740507125854,1
350,632,0.4514177739620209,1
1688,1873,0.018317384645342827,0
906,1151,0.0,0
555,1106,0.246805340051651,1
1537,557,0.014918343164026737,0
737,40,0.0,0
1664,2020,0.16609592735767365,1
306,1343,0.19570378959178925,1
280,809,0.1351672112941742,1
819,1871,0.37384483218193054,1
361,1517,0.4132940173149109,1
1869,195,0.0,0
660,364,0.0,0
91,124,0.0,0
421,1780,0.44446370005607605,1
24,136,0.28070366382598877,1
414,1811,0.3652058243751526,1
1033,2037,0.4476500451564789,1
1181,415,0.0,0
256,1568,0.2737216055393219,1
1346,161,0.0,0
275,1514,0.4007687270641327,1
569,1104,0.22575251758098602,1
204,1346,0.0,0
891,1801,0.0,0
1451,1973,0.2993553876876831,1
1517,616,0.0,0
361,1253,0.3520094156265259,1
1865,1855,0.016993066295981407,0
46,2054,0.5335550308227539,1
40,1089,0.13405264914035797,1
936,1801,0.24826543033123016,1
236,1278,0.21757963299751282,1
216,1408,0.013251599855720997,0
1284,267,0.0,0
226,232,0.2789170444011688,1
1298,1166,0.0,0
34,2079,0.0,0
441,2054,0.0,0
146,481,0.2210783064365387,1
1092,1934,0.2097691297531128,1
694,1219,0.0,0
31,367,0.014875133521854877,0
318,1053,0.2061862349510193,1
503,1560,0.32734376192092896,1
1089,1213,0.15006430447101593,1
343,1760,0.12401750683784485,1
1247,1617,0.01979965716600418,0
999,1534,0.12870341539382935,1
142,1249,0.15598487854003906,1
101,1388,0.10126234591007233,1
278,911,0.30284836888313293,1
700,1707,0.0,0
1280,1596,0.015921758487820625,0
409,1560,0.19179823994636536,1
453,1933,0.0,0
123,1701,0.0,0
1604,570,0.0,0
930,1365,0.3489716947078705,1
73,1209,0.14905568957328796,1
111,1862,0.16120341420173645,1
115,1190,0.0,0
179,437,0.2014857530593872,1
260,795,0.1342962384223938,1
1794,1103,0.01567792147397995,0
413,1270,0.018668167293071747,0
553,911,0.24600329995155334,1
271,1511,0.49157407879829407,1
385,1065,0.28693118691444397,1
1253,1300,0.35810309648513794,1
142,792,0.0,0
1958,2040,0.01689785160124302,0
836,900,0.0,0
1672,1799,0.0,0
179,400,0.4052542746067047,1
1710,40,0.0,0
1885,1929,0.0,0
910,1628,0.385736346244812,1
343,772,0.3371305763721466,1
1159,568,0.0,0
2003,348,0.0,0
417,1123,0.0,0
143,387,0.10002481192350388,1
1893,26,0.0,0
349,677,0.0,0
2001,1981,0.0,0
627,151,0.0,0
144,1278,0.3659001886844635,1
1073,921,0.0,0
338,1466,0.12291676551103592,1
1286,1809,0.018065089359879494,0
405,1278,0.1698213666677475,1
1264,1783,0.41756993532180786,1
1836,48,0.0,0
211,534,0.19008561968803406,1
1947,1493,0.0,0
1064,254,0.0,0
285,933,0.10023874789476395,1
208,433,0.11962739378213882,1
46,1628,0.532011866569519,1
1213,1414,0.01766756922006607,0
258,1283,0.3654484748840332,1
836,1024,0.0,0
1515,1591,0.15754334628582,1
1555,1583,0.01874350756406784,0
200,862,0.0,0
1560,559,0.0,0
302,1898,0.2914465665817261,1
63,1217,0.0,0
1907,930,0.0,0
123,211,0.015290764160454273,0
1253,2087,0.46350908279418945,1
497,966,0.49717721343040466,1
390,477,0.5367224216461182,1
545,157,0.0,0
2100,1709,0.0,0
618,1051,0.0,0
2,1209,0.1706477254629135,1
1944,965,0.0,0
667,1895,0.4740200936794281,1
497,815,0.521619439125061,1
1693,435,0.0,0
1202,1377,0.0,0
1346,1558,0.1959507018327713,1
616,800,0.2651388943195343,1
183,779,0.15967664122581482,1
339,1069,0.3711662292480469,1
155,1821,0.0,0
1074,1597,0.20067235827445984,1
1100,1466,0.0,0
409,1462,0.2859205901622772,1
172,2097,0.20475204288959503,1
78,196,0.019365129992365837,0
333,1987,0.0,0
760,1530,0.1869577318429947,1
658,1949,0.13331738114356995,1
1930,1305,0.0,0
74,1461,0.016686951741576195,0
1146,1684,0.31820008158683777,1
497,1600,0.46073678135871887,1
1301,1981,0.0,0
414,1471,0.5248953104019165,1
53,1476,0.2298402637243271,1
467,2007,0.0,0
730,1709,0.15981781482696533,1
977,1528,0.0,0
421,1606,0.4669542610645294,1
1671,714,0.0,0
510,1705,0.0,0
1847,499,0.0,0
501,1535,0.12875328958034515,1
1785,2008,0.23496094346046448,1
1206,88,0.0,0
1190,698,0.019055845215916634,0
2045,370,0.0,0
1246,1836,0.0,0
735,142,0.017447788268327713,0
841,1181,0.0,0
355,911,0.3057026267051697,1
612,1564,0.26616212725639343,1
577,1457,0.0,0
1331,382,0.0,0
1521,1646,0.12712296843528748,1
569,1605,0.25013643503189087,1
1276,586,0.0,0
1076,2090,0.0,0
1283,1535,0.2744482159614563,1
1506,1684,0.006456542294472456,0
1568,2027,0.22612832486629486,1
355,1963,0.2457517832517624,1
697,1057,0.0,0
1628,1352,0.0,0
1634,1374,0.0,0
146,179,0.26216065883636475,1
129,816,0.44780752062797546,1
475,1312,0.0,0
519,1435,0.0,0
826,1253,0.1992616355419159,1
400,1973,0.36058300733566284,1
179,405,0.16769176721572876,1
928,994,0.014445729553699493,0
550,530,0.0,0
877,1676,0.016659976914525032,0
1794,52,0.014885954558849335,0
421,1283,0.2976376414299011,1
1695,204,0.01669263280928135,0
1929,1422,0.0,0
915,351,0.014176752418279648,0
686,1541,0.21324321627616882,1
1868,460,0.008165092207491398,0
646,2059,0.4026173949241638,1
117,788,0.13640357553958893,1
416,1153,0.0,0
1387,1617,0.0,0
1530,817,0.01910942792892456,0
1479,762,0.01799834333360195,0
444,1531,0.018858473747968674,0
90,1588,0.28138551115989685,1
749,1572,0.4607548415660858,1
900,200,0.016312679275870323,0
1928,208,0.0,0
227,1445,0.4372059106826782,1
1088,786,0.017925605177879333,0
223,2061,0.3023659586906433,1
319,464,0.015733404085040092,0
823,1910,0.0,0
621,842,0.0,0
1983,1454,0.0,0
340,2061,0.15993733704090118,1
726,28,0.0,0
1135,1453,0.4242992699146271,1
1151,2001,0.019221287220716476,0
1775,1956,0.15070827305316925,1
732,963,0.14711958169937134,1
1597,1090,0.0,0
65,1312,0.1984502226114273,1
580,529,0.0,0
99,665,0.3968639671802521,1
430,1038,0.1980661153793335,1
1189,1247,0.49556276202201843,1
538,905,0.4737946689128876,1
1466,843,0.0,0
713,541,0.0,0
1508,2042,0.11095704138278961,1
810,733,0.019600825384259224,0
1318,552,0.0,0
92,639,0.10213985294103622,1
527,1356,0.4868592619895935,1
704,968,0.0,0
1009,2069,0.25255128741264343,1
1741,1852,0.0,0
1248,1517,0.3469201624393463,1
723,1071,0.5526977181434631,1
502,1704,0.15645383298397064,1
634,753,0.1479741930961609,1
232,638,0.4692601263523102,1
1749,1624,0.0,0
632,1606,0.537482500076294,1
231,1017,0.47376343607902527,1
946,1011,0.3094809949398041,1
1032,1824,0.1051931083202362,1
12,890,0.0,0
1601,178,0.0,0
640,1174,0.13006718456745148,1
756,1131,0.0,0
1660,1504,0.0,0
1277,1999,0.1640162616968155,1
1262,250,0.0,0
536,542,0.250060498714447,1
1805,486,0.018114985898137093,0
2092,984,0.0,0
633,1846,0.017082199454307556,0
248,1688,0.0,0
57,844,0.32186833024024963,1
1675,585,0.0,0
494,798,0.0,0
1024,1213,0.01785052753984928,0
1036,1280,0.2750735878944397,1
971,2031,0.018955111503601074,0
240,757,0.38486170768737793,1
1148,1993,0.0,0
712,1699,0.0,0
1187,306,0.0,0
684,1434,0.4269011318683624,1
296,677,0.0,0
1295,1981,0.0,0
1197,1426,0.0,0
862,1829,0.297419935464859,1
514,2020,0.14731869101524353,1
723,966,0.38399645686149597,1
260,816,0.11578591167926788,1
7,1184,0.37203311920166016,1
966,1659,0.23071373999118805,1
1132,1773,0.29771149158477783,1
481,1752,0.11628620326519012,1
2037,274,0.019947633147239685,0
830,1516,0.24208156764507294,1
442,1693,0.0,0
797,1963,0.3071378767490387,1
1278,1798,0.014142957516014576,0
1462,2033,0.3935948610305786,1
345,1312,0.0,0
646,1898,0.2955559194087982,1
413,82,0.0,0
713,1263,0.2712106704711914,1
1420,1527,0.10076218843460083,1
2019,1038,0.0,0
1196,529,0.017063573002815247,0
431,631,0.4631379246711731,1
941,368,0.0,0
198,1552,0.0,0
339,942,0.20594970881938934,1
129,1073,0.0,0
538,809,0.48164817690849304,1
1749,1111,0.0,0
232,621,0.2104199379682541,1
226,696,0.0,0
1119,1664,0.13408932089805603,1
81,248,0.0,0
153,351,0.01992500200867653,0
450,1702,0.2467862069606781,1
1316,1725,0.2360583245754242,1
1135,2068,0.15507732331752777,1
227,1248,0.1963154524564743,1
129,1600,0.4382862448692322,1
1007,1834,0.0,0
232,1034,0.18054263293743134,1
49,1236,0.0,0
519,327,0.0,0
476,859,0.17764611542224884,1
260,1869,0.21970833837985992,1
1222,1652,0.2785060703754425,1
1445,1895,0.2987228035926819,1
949,118,0.017907196655869484,0
132,1560,0.29400140047073364,1
1635,487,0.0,0
815,1253,0.4122094213962555,1
385,1022,0.17462700605392456,1
1617,312,0.0,0
158,112,0.0,0
1613,1815,0.0,0
1972,1826,0.0,0
560,1707,0.10403672605752945,1
1677,807,0.0,0
1356,1895,0.37576746940612793,1
1055,762,0.0,0
820,924,0.0,0
1114,1594,0.2887169122695923,1
1939,875,0.0,0
1330,1428,0.01861017756164074,0
852,1616,0.2745770514011383,1
1386,1782,0.0,0
1323,1798,0.0,0
442,1246,0.13951529562473297,1
795,2004,0.19012896716594696,1
690,816,0.4658113121986389,1
465,1473,0.0,0
99,686,0.22753868997097015,1
315,414,0.19242151081562042,1
578,1145,0.38067910075187683,1
195,471,0.2730758786201477,1
497,701,0.5005472898483276,1
823,1191,0.0,0
2016,1643,0.0,0
1941,295,0.0,0
51,1530,0.19373232126235962,1
451,1135,0.4700402319431305,1
1014,1856,0.12385992705821991,1
1614,1650,0.0,0
1145,1568,0.340351402759552,1
848,692,0.0,0
1659,2021,0.28907373547554016,1
80,1501,0.15661795437335968,1
236,1027,0.2725602388381958,1
129,1821,0.48041626811027527,1
1393,1437,0.0,0
749,984,0.29556402564048767,1
490,862,0.13805396854877472,1
1215,1353,0.0,0
989,1054,0.10625693947076797,1
375,203,0.0,0
417,1662,0.15494076907634735,1
470,941,0.1448056548833847,1
924,202,0.0,0
2046,1166,0.0,0
2028,504,0.0,0
124,396,0.10249172151088715,1
878,1090,0.0,0
6,1696,0.0,0
830,1371,0.0,0
161,1040,0.01784718781709671,0
1101,360,0.0,0
477,1836,0.0,0
545,1614,0.1090354472398758,1
1926,420,0.0,0
486,1869,0.2948548495769501,1
2072,1798,0.0,0
851,1263,0.33307138085365295,1
1288,729,0.0,0
35,1181,0.0,0
1959,2054,0.40258315205574036,1
1709,526,0.006613127887248993,0
459,800,0.2823682427406311,1
538,684,0.5970019102096558,1
1272,1394,0.43218570947647095,1
1638,694,0.0,0
68,242,0.5413825511932373,1
1832,2038,0.1471666693687439,1
1111,812,0.0169635321944952,0
590,1880,0.29122012853622437,1
17,339,0.3921457529067993,1
1377,2025,0.0,0
1659,1838,0.1389269083738327,1
2043,604,0.0,0
122,585,0.0,0
690,770,0.36430665850639343,1
504,1752,0.0,0
440,910,0.0,0
145,242,0.35080254077911377,1
1518,731,0.0,0
419,1606,0.24246154725551605,1
1666,2023,0.28865861892700195,1
1911,208,0.0,0
440,1617,0.0,0
172,780,0.11496370285749435,1
1343,1978,0.29700085520744324,1
152,435,0.0,0
705,1846,0.159540057182312,1
911,1678,0.4162355661392212,1
1821,365,0.0,0
399,646,0.37586644291877747,1
22,170,0.12175309658050537,1
226,502,0.37558645009994507,1
1972,16,0.0,0
51,157,0.23807471990585327,1
446,1611,0.11636706441640854,1
1362,868,0.014228633604943752,0
355,674,0.2216779738664627,1
860,1001,0.0,0
340,778,0.308569073677063,1
344,2093,0.0,0
484,40,0.0,0
1734,111,0.0,0
773,1177,0.0,0
1171,1810,0.2154892385005951,1
541,1597,0.20329509675502777,1
39,1766,0.0,0
162,862,0.14740636944770813,1
150,1186,0.24567943811416626,1
110,717,0.32315880060195923,1
1226,2037,0.2561452090740204,1
875,319,0.0,0
414,1636,0.4015873074531555,1
439,14,0.0,0
58,1648,0.2808949649333954,1
1258,541,0.014475509524345398,0
106,1888,0.018663881346583366,0
1828,18,0.0,0
1501,910,0.0,0
2041,627,0.0,0
1459,1521,0.0,0
210,539,0.27574989199638367,1
1803,1212,0.0,0
593,393,0.0,0
351,1872,0.22504442930221558,1
162,1001,0.15680848062038422,1
843,2015,0.0,0
1759,2014,0.0,0
86,546,0.017010895535349846,0
1316,1535,0.17031142115592957,1
1053,41,0.0,0
1258,1486,0.2165222316980362,1
455,1058,0.0,0
63,1258,0.11987074464559555,1
405,1327,0.0,0
1559,660,0.0,0
1398,1447,0.0,0
465,1445,0.018511468544602394,0
31,658,0.1372787207365036,1
121,305,0.45058199763298035,1
419,1453,0.33766159415245056,1
476,1708,0.2741696238517761,1
382,1934,0.0,0
28,737,0.0,0
1312,613,0.0,0
1857,95,0.0,0
1274,1891,0.0,0
470,1898,0.43868598341941833,1
963,1560,0.25152960419654846,1
134,2018,0.2940347492694855,1
536,859,0.1696089208126068,1
310,1198,0.27998119592666626,1
1038,1131,0.0,0
1646,1821,0.2264687418937683,1
690,749,0.4349510371685028,1
769,561,0.0,0
1056,1768,0.27828168869018555,1
538,1125,0.0,0
1848,2055,0.0,0
709,1958,0.014929854311048985,0
972,746,0.0,0
991,1342,0.11194641888141632,1
804,308,0.0,0
195,1707,0.26962295174598694,1
1644,1155,0.0,0
661,43,0.0,0
1327,1424,0.0,0
1972,643,0.0,0
446,1653,0.3111906945705414,1
409,851,0.1607545018196106,1
421,2020,0.15669165551662445,1
730,1503,0.1821717917919159,1
852,1300,0.5274730324745178,1
1307,70,0.0,0
355,749,0.2821587324142456,1
1751,1888,0.0,0
609,804,0.2171875238418579,1
1072,2038,0.31254488229751587,1
791,1038,0.14379161596298218,1
256,497,0.3811739981174469,1
649,1289,0.0,0
1515,1428,0.0,0
616,1488,0.26228129863739014,1
150,1983,0.2550470232963562,1
1350,514,0.0,0
236,534,0.33311691880226135,1
399,1197,0.41829273104667664,1
128,813,0.0,0
110,638,0.3690051734447479,1
232,1305,0.3569276034832001,1
1064,1924,0.018870767205953598,0
1300,1659,0.24026896059513092,1
1325,2081,0.0,0
110,852,0.2793460190296173,1
586,64,0.0,0
395,96,0.014274650253355503,0
1666,1772,0.0,0
596,1522,0.0,0
1211,223,0.0,0
102,1199,0.34742194414138794,1
1125,1853,0.0,0
1399,1286,0.0,0
717,1455,0.4757351875305176,1
1042,972,0.019740717485547066,0
118,1935,0.20582564175128937,1
828,1845,0.1419881284236908,1
1823,6,0.0,0
1364,1554,0.1690758764743805,1
31,1173,0.17630340158939362,1
905,1517,0.3011157512664795,1
49,884,0.17879177629947662,1
1515,1690,0.11343138664960861,1
863,274,0.0,0
419,1356,0.3136654198169708,1
581,2037,0.20195049047470093,1
307,1939,0.0,0
414,1056,0.3762117922306061,1
310,481,0.21269281208515167,1
339,1568,0.39414986968040466,1
495,1138,0.0,0
1522,1931,0.12486682087182999,1
1255,1869,0.16895708441734314,1
232,1734,0.31709903478622437,1
203,413,0.0,0
1711,257,0.0,0
1768,1811,0.16733182966709137,1
615,1406,0.0,0
1072,1987,0.0,0
46,690,0.42555147409439087,1
604,1467,0.019229432567954063,0
1725,1271,0.0,0
212,457,0.1764959841966629,1
1395,595,0.0,0
404,764,0.0,0
268,1367,0.0,0
99,211,0.29298174381256104,1
1736,321,0.01967768371105194,0
604,756,0.0,0
105,1364,0.0,0
1259,1489,0.1762808859348297,1
231,1457,0.3594893217086792,1
254,1766,0.0,0
157,828,0.28896698355674744,1
714,761,0.18862104415893555,1
1457,115,0.0,0
400,684,0.579145073890686,1
1199,2005,0.01632285676896572,0
531,1453,0.5785723924636841,1
1794,669,0.0,0
1489,84,0.0,0
437,1278,0.159004807472229,1
133,497,0.4943726658821106,1
22,985,0.0,0
1276,6,0.0,0
1189,1863,0.4409979283809662,1
400,2054,0.5286162495613098,1
1294,1872,0.17222702503204346,1
1737,280,0.015352830290794373,0
606,804,0.0,0
1835,273,0.0,0
1247,1447,0.35404449701309204,1
1055,1296,0.0,0
9,1360,0.0,0
659,985,0.2462337464094162,1
797,1606,0.35433462262153625,1
400,669,0.36946478486061096,1
11,136,0.35960671305656433,1
1491,1742,0.15371423959732056,1
523,1136,0.009733129292726517,0
329,1821,0.30397671461105347,1
1568,168,0.0,0
616,1808,0.016595380380749702,0
1682,2039,0.1261785328388214,1
764,602,0.018727321177721024,0
999,1652,0.1517835557460785,1
1643,369,0.0,0
400,1302,0.014799203723669052,0
778,1811,0.20678627490997314,1
527,850,0.017729515209794044,0
1976,87,0.0,0
1004,1879,0.0,0
966,1616,0.2805834114551544,1
1056,1445,0.21281662583351135,1
329,1102,0.26758745312690735,1
532,1155,0.0,0
1261,1566,0.28799256682395935,1
1373,1421,0.0,0
2071,1582,0.0,0
404,1347,0.0,0
1682,1343,0.01765367016196251,0
147,571,0.4530884623527527,1
1393,1695,0.0,0
573,1303,0.0,0
1794,204,0.01971423253417015,0
532,1261,0.0,0
1453,1856,0.219190314412117,1
289,1130,0.17902891337871552,1
1853,900,0.0,0
961,1287,0.0,0
523,1479,0.0,0
1503,1753,0.21837027370929718,1
490,572,0.11464665830135345,1
1287,83,0.0,0
675,1611,0.0,0
355,702,0.14853468537330627,1
256,1056,0.27881574630737305,1
1405,1074,0.01703600026667118,0
730,1205,0.0,0
1389,1562,0.18602174520492554,1
481,503,0.33201220631599426,1
1752,1079,0.0,0
687,1969,0.0,0
345,341,0.0,0
1934,1972,0.0,0
361,1791,0.5392996072769165,1
431,688,0.3512676954269409,1
211,371,0.11345351487398148,1
1189,1264,0.0,0
139,1999,0.17327672243118286,1
514,1080,0.328200101852417,1
11,145,0.20654161274433136,1
76,1216,0.0,0
1124,1632,0.20460094511508942,1
2045,1465,0.0,0
671,1670,0.0,0
2057,1891,0.0,0
1284,223,0.0,0
1130,1682,0.21375800669193268,1
32,889,0.1343996375799179,1
311,1802,0.01694691926240921,0
1606,1659,0.33726224303245544,1
1291,57,0.0,0
227,390,0.4759382903575897,1
946,964,0.23056082427501678,1
57,2054,0.27341678738594055,1
578,1258,0.0,0
143,753,0.13184602558612823,1
725,598,0.0,0
2058,758,0.015272058546543121,0
844,1380,0.1899377852678299,1
569,1135,0.41479063034057617,1
965,966,0.4949691891670227,1
953,1354,0.14010624587535858,1
142,1258,0.13326172530651093,1
646,1056,0.38288965821266174,1
659,1800,0.015384349972009659,0
670,928,0.0,0
795,1439,0.017720861360430717,0
640,730,0.1830696314573288,1
621,313,0.0,0
1867,114,0.0,0
133,1768,0.324712336063385,1
1538,1669,0.10143357515335083,1
1624,770,0.0,0
375,1053,0.3395976424217224,1
2005,303,0.0,0
717,1337,0.19508613646030426,1
446,831,0.11419635266065598,1
1002,1312,0.0,0
1407,921,0.018835466355085373,0
1152,1009,0.0,0
1413,1934,0.0,0
1181,684,0.0,0
677,961,0.0,0
1362,497,0.0,0
14,2078,0.0,0
912,1724,0.0,0
1055,517,0.0,0
815,830,0.31899508833885193,1
1647,1266,0.0,0
1073,842,0.017682339996099472,0
262,1572,0.0,0
1577,1869,0.13675615191459656,1
1994,1197,0.017411474138498306,0
1874,1532,0.0,0
514,1593,0.10399508476257324,1
1509,1575,0.0,0
1990,266,0.0,0
1872,1801,0.0,0
979,1333,0.0,0
1636,1630,0.0,0
538,1988,0.35152408480644226,1
701,1659,0.2958073318004608,1
658,1563,0.0,0
414,851,0.39778438210487366,1
1435,658,0.014992313459515572,0
87,303,0.0,0
271,1768,0.2549670934677124,1
686,1557,0.0,0
122,604,0.0,0
961,249,0.0,0
730,1626,0.14483536779880524,1
307,332,0.0,0
1567,2022,0.1772966980934143,1
725,1057,0.0,0
87,770,0.3391481339931488,1
405,1633,0.37724199891090393,1
173,2091,0.0,0
1744,1619,0.0,0
569,2027,0.14331665635108948,1
1503,2037,0.1939830631017685,1
690,1247,0.4568283259868622,1
131,1030,0.0,0
1309,1928,0.01849711500108242,0
238,847,0.0,0
421,1263,0.2796269655227661,1
1209,1845,0.17096613347530365,1
1918,731,0.0,0
1827,1513,0.0,0
83,1459,0.12711109220981598,1
655,985,0.1951664686203003,1
1247,1820,0.5287063121795654,1
116,1421,0.0,0
442,1216,0.0,0
1747,875,0.0,0
753,1174,0.21775880455970764,1
665,1163,0.398407518863678,1
1995,1466,0.016878610476851463,0
425,251,0.0,0
553,836,0.20176973938941956,1
214,1515,0.10910474509000778,1
31,371,0.1034436970949173,1
194,300,0.0,0
400,730,0.305803120136261,1
757,1567,0.10336387157440186,1
256,723,0.420248806476593,1
372,438,0.01317623071372509,0
696,442,0.0,0
1854,109,0.0,0
761,1209,0.11955879628658295,1
1289,516,0.0,0
621,984,0.2835545837879181,1
865,1891,0.0,0
1404,985,0.0,0
1528,1560,0.34255823493003845,1
108,266,0.0,0
639,1990,0.01704472117125988,0
691,1531,0.0,0
825,980,0.0,0
392,1121,0.008824114687740803,0
899,909,0.10528834909200668,1
898,1184,0.4042304456233978,1
1381,1603,0.0,0
108,584,0.0,0
1633,1811,0.3062320351600647,1
390,1069,0.30279460549354553,1
232,481,0.16429026424884796,1
375,1628,0.379300981760025,1
884,1559,0.19269710779190063,1
79,486,0.3585752844810486,1
335,569,0.3188854157924652,1
819,1717,0.5062364339828491,1
723,808,0.275198757648468,1
415,60,0.0,0
749,1761,0.01585276424884796,0
1388,1447,0.3327886164188385,1
1642,1746,0.10099043697118759,1
860,1036,0.0,0
405,1466,0.3742908537387848,1
1038,1209,0.23697765171527863,1
235,538,0.0,0
195,754,0.152278870344162,1
884,1564,0.5610166192054749,1
875,1380,0.018633555620908737,0
1247,1813,0.4723968803882599,1
1601,1061,0.0,0
1001,1423,0.18989329040050507,1
34,1658,0.015093639492988586,0
1125,1956,0.0,0
558,1185,0.13315558433532715,1
716,1286,0.0,0
144,690,0.4997815787792206,1
1780,82,0.0,0
1089,1661,0.0,0
24,1722,0.26379895210266113,1
66,1210,0.3154308497905731,1
